samplename,key,value
20201228T0110-KUM-Nagahama-NC,collection_date,2020-12-28T10:10:00+09:00
20201228T0110-KUM-Nagahama-NC,collection_date_local,2020-12-28T10:10:00+09:00
20201228T0110-KUM-Nagahama-NC,collection_date_utc,2020-12-28T01:10:00Z
20201228T0110-KUM-Nagahama-NC,temp,13.5
20201228T0110-KUM-Nagahama-NC,salinity,2.97
20201228T0110-KUM-Nagahama-NC,samp_size,500
20201228T0110-KUM-Nagahama-NC,size_frac_low,0.45
20201228T0110-KUM-Nagahama-NC,num_filter,1
20201228T0110-KUM-Nagahama-NC,filter_prod_name,Sterivex-HV
20201228T0110-KUM-Nagahama-NC,samp_store_temp,-20
20201228T0110-KUM-Nagahama-NC,samp_store_sol,RNAlater
20210105T0110-KUM-Nagahama,samp_name,20210105T0110-KUM-Nagahama
20210105T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210105T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210105T0110-KUM-Nagahama,worldmesh,20533512
20210105T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210105T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210105T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210105T0110-KUM-Nagahama,collection_date,2021-01-05T10:10:00+09:00
20210105T0110-KUM-Nagahama,collection_date_local,2021-01-05T10:10:00+09:00
20210105T0110-KUM-Nagahama,collection_date_utc,2021-01-05T01:10:00Z
20210105T0110-KUM-Nagahama,samp_size,2000
20210105T0110-KUM-Nagahama,size_frac_low,0.45
20210105T0110-KUM-Nagahama,num_filter,2
20210105T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210105T0110-KUM-Nagahama,samp_store_temp,-20
20210105T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210106T0130-SZW-Takihama,samp_name,20210106T0130-SZW-Takihama
20210106T0130-SZW-Takihama,project_name,ANEMONE 2020KibanS
20210106T0130-SZW-Takihama,correspondence,Akihiro Dazai
20210106T0130-SZW-Takihama,worldmesh,20574173
20210106T0130-SZW-Takihama,lat_lon,38.62500000 141.43750000
20210106T0130-SZW-Takihama,samp_taxon_id,metagenome
20210106T0130-SZW-Takihama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210106T0130-SZW-Takihama,collection_date,2021-01-06T10:30:00+09:00
20210106T0130-SZW-Takihama,collection_date_local,2021-01-06T10:30:00+09:00
20210106T0130-SZW-Takihama,collection_date_utc,2021-01-06T01:30:00Z
20210106T0130-SZW-Takihama,samp_size,2000
20210106T0130-SZW-Takihama,size_frac_low,0.45
20210106T0130-SZW-Takihama,num_filter,2
20210106T0130-SZW-Takihama,filter_prod_name,Sterivex-HV
20210106T0130-SZW-Takihama,samp_store_temp,-20
20210106T0130-SZW-Takihama,samp_store_sol,RNAlater
20210107T0745-RUI-Iriomote,samp_name,20210107T0745-RUI-Iriomote
20210107T0745-RUI-Iriomote,project_name,ANEMONE 2020KibanS
20210107T0745-RUI-Iriomote,correspondence,Tadashi Kajita
20210107T0745-RUI-Iriomote,worldmesh,20362356
20210107T0745-RUI-Iriomote,lat_lon,24.45833333 123.81250000
20210107T0745-RUI-Iriomote,samp_taxon_id,metagenome
20210107T0745-RUI-Iriomote,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210107T0745-RUI-Iriomote,collection_date,2021-01-07T16:45:00+09:00
20210107T0745-RUI-Iriomote,collection_date_local,2021-01-07T16:45:00+09:00
20210107T0745-RUI-Iriomote,collection_date_utc,2021-01-07T07:45:00Z
20210107T0745-RUI-Iriomote,samp_size,2000
20210107T0745-RUI-Iriomote,size_frac_low,0.45
20210107T0745-RUI-Iriomote,num_filter,2
20210107T0745-RUI-Iriomote,filter_prod_name,Sterivex-HV
20210107T0745-RUI-Iriomote,samp_store_temp,-20
20210107T0745-RUI-Iriomote,samp_store_sol,RNAlater
20210112T0110-KUM-Nagahama,samp_name,20210112T0110-KUM-Nagahama
20210112T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210112T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210112T0110-KUM-Nagahama,worldmesh,20533512
20210112T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210112T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210112T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210112T0110-KUM-Nagahama,collection_date,2021-01-12T10:10:00+09:00
20210112T0110-KUM-Nagahama,collection_date_local,2021-01-12T10:10:00+09:00
20210112T0110-KUM-Nagahama,collection_date_utc,2021-01-12T01:10:00Z
20210112T0110-KUM-Nagahama,samp_size,2000
20210112T0110-KUM-Nagahama,size_frac_low,0.45
20210112T0110-KUM-Nagahama,num_filter,2
20210112T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210112T0110-KUM-Nagahama,samp_store_temp,-20
20210112T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210114T0215-ASU-Ashiu,samp_name,20210114T0215-ASU-Ashiu
20210114T0215-ASU-Ashiu,project_name,ANEMONE 2020KibanS
20210114T0215-ASU-Ashiu,correspondence,Masae Ishihara
20210114T0215-ASU-Ashiu,worldmesh,20523575
20210114T0215-ASU-Ashiu,lat_lon,35.29166667 135.68750000
20210114T0215-ASU-Ashiu,samp_taxon_id,metagenome
20210114T0215-ASU-Ashiu,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210114T0215-ASU-Ashiu,collection_date,2021-01-14T11:15:00+09:00
20210114T0215-ASU-Ashiu,collection_date_local,2021-01-14T11:15:00+09:00
20210114T0215-ASU-Ashiu,collection_date_utc,2021-01-14T02:15:00Z
20210114T0215-ASU-Ashiu,samp_size,1000
20210114T0215-ASU-Ashiu,size_frac_low,0.45
20210114T0215-ASU-Ashiu,num_filter,2
20210114T0215-ASU-Ashiu,filter_prod_name,Sterivex-HV
20210114T0215-ASU-Ashiu,samp_store_temp,-20
20210114T0215-ASU-Ashiu,samp_store_sol,RNAlater
20210119T0115-KUM-Nagahama,samp_name,20210119T0115-KUM-Nagahama
20210119T0115-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210119T0115-KUM-Nagahama,correspondence,Reiji Masuda
20210119T0115-KUM-Nagahama,worldmesh,20533512
20210119T0115-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210119T0115-KUM-Nagahama,samp_taxon_id,metagenome
20210119T0115-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210119T0115-KUM-Nagahama,collection_date,2021-01-19T10:15:00+09:00
20210119T0115-KUM-Nagahama,collection_date_local,2021-01-19T10:15:00+09:00
20210119T0115-KUM-Nagahama,collection_date_utc,2021-01-19T01:15:00Z
20210119T0115-KUM-Nagahama,samp_size,1600
20210119T0115-KUM-Nagahama,size_frac_low,0.45
20210119T0115-KUM-Nagahama,num_filter,2
20210119T0115-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210119T0115-KUM-Nagahama,samp_store_temp,-20
20210119T0115-KUM-Nagahama,samp_store_sol,RNAlater
20210120T0135-SZW-Takihama,samp_name,20210120T0135-SZW-Takihama
20210120T0135-SZW-Takihama,project_name,ANEMONE 2020KibanS
20210120T0135-SZW-Takihama,correspondence,Akihiro Dazai
20210120T0135-SZW-Takihama,worldmesh,20574173
20210120T0135-SZW-Takihama,lat_lon,38.62500000 141.43750000
20210120T0135-SZW-Takihama,samp_taxon_id,metagenome
20210120T0135-SZW-Takihama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210120T0135-SZW-Takihama,collection_date,2021-01-20T10:35:00+09:00
20210120T0135-SZW-Takihama,collection_date_local,2021-01-20T10:35:00+09:00
20210120T0135-SZW-Takihama,collection_date_utc,2021-01-20T01:35:00Z
20210120T0135-SZW-Takihama,samp_size,2000
20210120T0135-SZW-Takihama,size_frac_low,0.45
20210120T0135-SZW-Takihama,num_filter,2
20210120T0135-SZW-Takihama,filter_prod_name,Sterivex-HV
20210120T0135-SZW-Takihama,samp_store_temp,-20
20210120T0135-SZW-Takihama,samp_store_sol,RNAlater
20210125T0050-KUM-Otomi-Surface,samp_name,20210125T0050-KUM-Otomi-Surface
20210125T0050-KUM-Otomi-Surface,project_name,ANEMONE 2020KibanS
20210125T0050-KUM-Otomi-Surface,correspondence,Reiji Masuda
20210125T0050-KUM-Otomi-Surface,worldmesh,20533524
20210125T0050-KUM-Otomi-Surface,lat_lon,35.54166667 135.56250000
20210125T0050-KUM-Otomi-Surface,samp_taxon_id,metagenome
20210125T0050-KUM-Otomi-Surface,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210125T0050-KUM-Otomi-Surface,collection_date,2021-01-25T9:50:00+09:00
20210125T0050-KUM-Otomi-Surface,collection_date_local,2021-01-25T9:50:00+09:00
20210125T0050-KUM-Otomi-Surface,collection_date_utc,2021-01-25T00:50:00Z
20210125T0050-KUM-Otomi-Surface,samp_size,2000
20210125T0050-KUM-Otomi-Surface,size_frac_low,0.45
20210125T0050-KUM-Otomi-Surface,num_filter,2
20210125T0050-KUM-Otomi-Surface,filter_prod_name,Sterivex-HV
20210125T0050-KUM-Otomi-Surface,samp_store_temp,-20
20210125T0050-KUM-Otomi-Surface,samp_store_sol,RNAlater
20210125T0130-KUM-Otomi-Bottom,samp_name,20210125T0130-KUM-Otomi-Bottom
20210125T0130-KUM-Otomi-Bottom,project_name,ANEMONE 2020KibanS
20210125T0130-KUM-Otomi-Bottom,correspondence,Reiji Masuda
20210125T0130-KUM-Otomi-Bottom,worldmesh,20533524
20210125T0130-KUM-Otomi-Bottom,lat_lon,35.54166667 135.56250000
20210125T0130-KUM-Otomi-Bottom,samp_taxon_id,metagenome
20210125T0130-KUM-Otomi-Bottom,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210125T0130-KUM-Otomi-Bottom,collection_date,2021-01-25T10:30:00+09:00
20210125T0130-KUM-Otomi-Bottom,collection_date_local,2021-01-25T10:30:00+09:00
20210125T0130-KUM-Otomi-Bottom,collection_date_utc,2021-01-25T01:30:00Z
20210125T0130-KUM-Otomi-Bottom,samp_size,2000
20210125T0130-KUM-Otomi-Bottom,size_frac_low,0.45
20210125T0130-KUM-Otomi-Bottom,num_filter,2
20210125T0130-KUM-Otomi-Bottom,filter_prod_name,Sterivex-HV
20210125T0130-KUM-Otomi-Bottom,samp_store_temp,-20
20210125T0130-KUM-Otomi-Bottom,samp_store_sol,RNAlater
20210127T0120-KUM-Nagahama,samp_name,20210127T0120-KUM-Nagahama
20210127T0120-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210127T0120-KUM-Nagahama,correspondence,Reiji Masuda
20210127T0120-KUM-Nagahama,worldmesh,20533512
20210127T0120-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210127T0120-KUM-Nagahama,samp_taxon_id,metagenome
20210127T0120-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210127T0120-KUM-Nagahama,collection_date,2021-01-27T10:20:00+09:00
20210127T0120-KUM-Nagahama,collection_date_local,2021-01-27T10:20:00+09:00
20210127T0120-KUM-Nagahama,collection_date_utc,2021-01-27T01:20:00Z
20210127T0120-KUM-Nagahama,samp_size,2000
20210127T0120-KUM-Nagahama,size_frac_low,0.45
20210127T0120-KUM-Nagahama,num_filter,2
20210127T0120-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210127T0120-KUM-Nagahama,samp_store_temp,-20
20210127T0120-KUM-Nagahama,samp_store_sol,RNAlater
20210202T0110-KUM-Nagahama,samp_name,20210202T0110-KUM-Nagahama
20210202T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210202T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210202T0110-KUM-Nagahama,worldmesh,20533512
20210202T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210202T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210202T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210202T0110-KUM-Nagahama,collection_date,2021-02-02T10:10:00+09:00
20210202T0110-KUM-Nagahama,collection_date_local,2021-02-02T10:10:00+09:00
20210202T0110-KUM-Nagahama,collection_date_utc,2021-02-02T01:10:00Z
20210202T0110-KUM-Nagahama,samp_size,2000
20210202T0110-KUM-Nagahama,size_frac_low,0.45
20210202T0110-KUM-Nagahama,num_filter,2
20210202T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210202T0110-KUM-Nagahama,samp_store_temp,-20
20210202T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210203T0135-SZW-Takihama,samp_name,20210203T0135-SZW-Takihama
20210203T0135-SZW-Takihama,project_name,ANEMONE 2020KibanS
20210203T0135-SZW-Takihama,correspondence,Akihiro Dazai
20210203T0135-SZW-Takihama,worldmesh,20574173
20210203T0135-SZW-Takihama,lat_lon,38.62500000 141.43750000
20210203T0135-SZW-Takihama,samp_taxon_id,metagenome
20210203T0135-SZW-Takihama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210203T0135-SZW-Takihama,collection_date,2021-02-03T10:35:00+09:00
20210203T0135-SZW-Takihama,collection_date_local,2021-02-03T10:35:00+09:00
20210203T0135-SZW-Takihama,collection_date_utc,2021-02-03T01:35:00Z
20210203T0135-SZW-Takihama,samp_size,2000
20210203T0135-SZW-Takihama,size_frac_low,0.45
20210203T0135-SZW-Takihama,num_filter,2
20210203T0135-SZW-Takihama,filter_prod_name,Sterivex-HV
20210203T0135-SZW-Takihama,samp_store_temp,-20
20210203T0135-SZW-Takihama,samp_store_sol,RNAlater
20210204T0100-RUI-Iriomote,samp_name,20210204T0100-RUI-Iriomote
20210204T0100-RUI-Iriomote,project_name,ANEMONE 2020KibanS
20210204T0100-RUI-Iriomote,correspondence,Tadashi Kajita
20210204T0100-RUI-Iriomote,worldmesh,20362356
20210204T0100-RUI-Iriomote,lat_lon,24.45833333 123.81250000
20210204T0100-RUI-Iriomote,samp_taxon_id,metagenome
20210204T0100-RUI-Iriomote,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210204T0100-RUI-Iriomote,collection_date,2021-02-04T10:00:00+09:00
20210204T0100-RUI-Iriomote,collection_date_local,2021-02-04T10:00:00+09:00
20210204T0100-RUI-Iriomote,collection_date_utc,2021-02-04T01:00:00Z
20210204T0100-RUI-Iriomote,samp_size,2000
20210204T0100-RUI-Iriomote,size_frac_low,0.45
20210204T0100-RUI-Iriomote,num_filter,2
20210204T0100-RUI-Iriomote,filter_prod_name,Sterivex-HV
20210204T0100-RUI-Iriomote,samp_store_temp,-20
20210204T0100-RUI-Iriomote,samp_store_sol,RNAlater
20210209T0110-KUM-Nagahama,samp_name,20210209T0110-KUM-Nagahama
20210209T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210209T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210209T0110-KUM-Nagahama,worldmesh,20533512
20210209T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210209T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210209T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210209T0110-KUM-Nagahama,collection_date,2021-02-09T10:10:00+09:00
20210209T0110-KUM-Nagahama,collection_date_local,2021-02-09T10:10:00+09:00
20210209T0110-KUM-Nagahama,collection_date_utc,2021-02-09T01:10:00Z
20210209T0110-KUM-Nagahama,samp_size,2000
20210209T0110-KUM-Nagahama,size_frac_low,0.45
20210209T0110-KUM-Nagahama,num_filter,2
20210209T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210209T0110-KUM-Nagahama,samp_store_temp,-20
20210209T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210212T0040-KUM-Otomi-Surface,samp_name,20210212T0040-KUM-Otomi-Surface
20210212T0040-KUM-Otomi-Surface,project_name,ANEMONE 2020KibanS
20210212T0040-KUM-Otomi-Surface,correspondence,Reiji Masuda
20210212T0040-KUM-Otomi-Surface,worldmesh,20533524
20210212T0040-KUM-Otomi-Surface,lat_lon,35.54166667 135.56250000
20210212T0040-KUM-Otomi-Surface,samp_taxon_id,metagenome
20210212T0040-KUM-Otomi-Surface,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210212T0040-KUM-Otomi-Surface,collection_date,2021-02-12T9:40:00+09:00
20210212T0040-KUM-Otomi-Surface,collection_date_local,2021-02-12T9:40:00+09:00
20210212T0040-KUM-Otomi-Surface,collection_date_utc,2021-02-12T00:40:00Z
20210212T0040-KUM-Otomi-Surface,samp_size,2000
20210212T0040-KUM-Otomi-Surface,size_frac_low,0.45
20210212T0040-KUM-Otomi-Surface,num_filter,2
20210212T0040-KUM-Otomi-Surface,filter_prod_name,Sterivex-HV
20210212T0040-KUM-Otomi-Surface,samp_store_temp,-20
20210212T0040-KUM-Otomi-Surface,samp_store_sol,RNAlater
20210212T0150-KUM-Otomi-Bottom,samp_name,20210212T0150-KUM-Otomi-Bottom
20210212T0150-KUM-Otomi-Bottom,project_name,ANEMONE 2020KibanS
20210212T0150-KUM-Otomi-Bottom,correspondence,Reiji Masuda
20210212T0150-KUM-Otomi-Bottom,worldmesh,20533524
20210212T0150-KUM-Otomi-Bottom,lat_lon,35.54166667 135.56250000
20210212T0150-KUM-Otomi-Bottom,samp_taxon_id,metagenome
20210212T0150-KUM-Otomi-Bottom,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210212T0150-KUM-Otomi-Bottom,collection_date,2021-02-12T10:50:00+09:00
20210212T0150-KUM-Otomi-Bottom,collection_date_local,2021-02-12T10:50:00+09:00
20210212T0150-KUM-Otomi-Bottom,collection_date_utc,2021-02-12T01:50:00Z
20210212T0150-KUM-Otomi-Bottom,samp_size,2000
20210212T0150-KUM-Otomi-Bottom,size_frac_low,0.45
20210212T0150-KUM-Otomi-Bottom,num_filter,2
20210212T0150-KUM-Otomi-Bottom,filter_prod_name,Sterivex-HV
20210212T0150-KUM-Otomi-Bottom,samp_store_temp,-20
20210212T0150-KUM-Otomi-Bottom,samp_store_sol,RNAlater
20210217T0140-SZW-Takihama,samp_name,20210217T0140-SZW-Takihama
20210217T0140-SZW-Takihama,project_name,ANEMONE 2020KibanS
20210217T0140-SZW-Takihama,correspondence,Akihiro Dazai
20210217T0140-SZW-Takihama,worldmesh,20574173
20210217T0140-SZW-Takihama,lat_lon,38.62500000 141.43750000
20210217T0140-SZW-Takihama,samp_taxon_id,metagenome
20210217T0140-SZW-Takihama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210217T0140-SZW-Takihama,collection_date,2021-02-17T10:40:00+09:00
20210217T0140-SZW-Takihama,collection_date_local,2021-02-17T10:40:00+09:00
20210217T0140-SZW-Takihama,collection_date_utc,2021-02-17T01:40:00Z
20210217T0140-SZW-Takihama,samp_size,2000
20210217T0140-SZW-Takihama,size_frac_low,0.45
20210217T0140-SZW-Takihama,num_filter,2
20210217T0140-SZW-Takihama,filter_prod_name,Sterivex-HV
20210217T0140-SZW-Takihama,samp_store_temp,-20
20210217T0140-SZW-Takihama,samp_store_sol,RNAlater
20210218T0110-KUM-Nagahama,samp_name,20210218T0110-KUM-Nagahama
20210218T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210218T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210218T0110-KUM-Nagahama,worldmesh,20533512
20210218T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210218T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210218T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210218T0110-KUM-Nagahama,collection_date,2021-02-18T10:10:00+09:00
20210218T0110-KUM-Nagahama,collection_date_local,2021-02-18T10:10:00+09:00
20210218T0110-KUM-Nagahama,collection_date_utc,2021-02-18T01:10:00Z
20210218T0110-KUM-Nagahama,samp_size,1000
20210218T0110-KUM-Nagahama,size_frac_low,0.45
20210218T0110-KUM-Nagahama,num_filter,2
20210218T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210218T0110-KUM-Nagahama,samp_store_temp,-20
20210218T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210224T0110-KUM-Nagahama,samp_name,20210224T0110-KUM-Nagahama
20210224T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210224T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210224T0110-KUM-Nagahama,worldmesh,20533512
20210224T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210224T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210224T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210224T0110-KUM-Nagahama,collection_date,2021-02-24T10:10:00+09:00
20210224T0110-KUM-Nagahama,collection_date_local,2021-02-24T10:10:00+09:00
20210224T0110-KUM-Nagahama,collection_date_utc,2021-02-24T01:10:00Z
20210224T0110-KUM-Nagahama,samp_size,2000
20210224T0110-KUM-Nagahama,size_frac_low,0.45
20210224T0110-KUM-Nagahama,num_filter,2
20210224T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210224T0110-KUM-Nagahama,samp_store_temp,-20
20210224T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210303T0120-KUM-Nagahama,samp_name,20210303T0120-KUM-Nagahama
20210303T0120-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210303T0120-KUM-Nagahama,correspondence,Reiji Masuda
20210303T0120-KUM-Nagahama,worldmesh,20533512
20210303T0120-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210303T0120-KUM-Nagahama,samp_taxon_id,metagenome
20210303T0120-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210303T0120-KUM-Nagahama,collection_date,2021-03-03T10:20:00+09:00
20210303T0120-KUM-Nagahama,collection_date_local,2021-03-03T10:20:00+09:00
20210303T0120-KUM-Nagahama,collection_date_utc,2021-03-03T01:20:00Z
20210303T0120-KUM-Nagahama,samp_size,2000
20210303T0120-KUM-Nagahama,size_frac_low,0.45
20210303T0120-KUM-Nagahama,num_filter,2
20210303T0120-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210303T0120-KUM-Nagahama,samp_store_temp,-20
20210303T0120-KUM-Nagahama,samp_store_sol,RNAlater
20210304T0100-KUM-Otomi-Surface,samp_name,20210304T0100-KUM-Otomi-Surface
20210304T0100-KUM-Otomi-Surface,project_name,ANEMONE 2020KibanS
20210304T0100-KUM-Otomi-Surface,correspondence,Reiji Masuda
20210304T0100-KUM-Otomi-Surface,worldmesh,20533524
20210304T0100-KUM-Otomi-Surface,lat_lon,35.54166667 135.56250000
20210304T0100-KUM-Otomi-Surface,samp_taxon_id,metagenome
20210304T0100-KUM-Otomi-Surface,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210304T0100-KUM-Otomi-Surface,collection_date,2021-03-04T10:00:00+09:00
20210304T0100-KUM-Otomi-Surface,collection_date_local,2021-03-04T10:00:00+09:00
20210304T0100-KUM-Otomi-Surface,collection_date_utc,2021-03-04T01:00:00Z
20210304T0100-KUM-Otomi-Surface,samp_size,2000
20210304T0100-KUM-Otomi-Surface,size_frac_low,0.45
20210304T0100-KUM-Otomi-Surface,num_filter,2
20210304T0100-KUM-Otomi-Surface,filter_prod_name,Sterivex-HV
20210304T0100-KUM-Otomi-Surface,samp_store_temp,-20
20210304T0100-KUM-Otomi-Surface,samp_store_sol,RNAlater
20210304T0210-KUM-Otomi-Bottom,samp_name,20210304T0210-KUM-Otomi-Bottom
20210304T0210-KUM-Otomi-Bottom,project_name,ANEMONE 2020KibanS
20210304T0210-KUM-Otomi-Bottom,correspondence,Reiji Masuda
20210304T0210-KUM-Otomi-Bottom,worldmesh,20533524
20210304T0210-KUM-Otomi-Bottom,lat_lon,35.54166667 135.56250000
20210304T0210-KUM-Otomi-Bottom,samp_taxon_id,metagenome
20210304T0210-KUM-Otomi-Bottom,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210304T0210-KUM-Otomi-Bottom,collection_date,2021-03-04T11:10:00+09:00
20210304T0210-KUM-Otomi-Bottom,collection_date_local,2021-03-04T11:10:00+09:00
20210304T0210-KUM-Otomi-Bottom,collection_date_utc,2021-03-04T02:10:00Z
20210304T0210-KUM-Otomi-Bottom,samp_size,2000
20210304T0210-KUM-Otomi-Bottom,size_frac_low,0.45
20210304T0210-KUM-Otomi-Bottom,num_filter,2
20210304T0210-KUM-Otomi-Bottom,filter_prod_name,Sterivex-HV
20210304T0210-KUM-Otomi-Bottom,samp_store_temp,-20
20210304T0210-KUM-Otomi-Bottom,samp_store_sol,RNAlater
20210304T0400-RUI-Iriomote,samp_name,20210304T0400-RUI-Iriomote
20210304T0400-RUI-Iriomote,project_name,ANEMONE 2020KibanS
20210304T0400-RUI-Iriomote,correspondence,Tadashi Kajita
20210304T0400-RUI-Iriomote,worldmesh,20362356
20210304T0400-RUI-Iriomote,lat_lon,24.45833333 123.81250000
20210304T0400-RUI-Iriomote,samp_taxon_id,metagenome
20210304T0400-RUI-Iriomote,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210304T0400-RUI-Iriomote,collection_date,2021-03-04T13:00:00+09:00
20210304T0400-RUI-Iriomote,collection_date_local,2021-03-04T13:00:00+09:00
20210304T0400-RUI-Iriomote,collection_date_utc,2021-03-04T04:00:00Z
20210304T0400-RUI-Iriomote,samp_size,2000
20210304T0400-RUI-Iriomote,size_frac_low,0.45
20210304T0400-RUI-Iriomote,num_filter,2
20210304T0400-RUI-Iriomote,filter_prod_name,Sterivex-HV
20210304T0400-RUI-Iriomote,samp_store_temp,-20
20210304T0400-RUI-Iriomote,samp_store_sol,RNAlater
20210309T0110-KUM-Nagahama,samp_name,20210309T0110-KUM-Nagahama
20210309T0110-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20210309T0110-KUM-Nagahama,correspondence,Reiji Masuda
20210309T0110-KUM-Nagahama,worldmesh,20533512
20210309T0110-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20210309T0110-KUM-Nagahama,samp_taxon_id,metagenome
20210309T0110-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210309T0110-KUM-Nagahama,collection_date,2021-03-09T10:10:00+09:00
20210309T0110-KUM-Nagahama,collection_date_local,2021-03-09T10:10:00+09:00
20210309T0110-KUM-Nagahama,collection_date_utc,2021-03-09T01:10:00Z
20210309T0110-KUM-Nagahama,samp_size,2000
20210309T0110-KUM-Nagahama,size_frac_low,0.45
20210309T0110-KUM-Nagahama,num_filter,2
20210309T0110-KUM-Nagahama,filter_prod_name,Sterivex-HV
20210309T0110-KUM-Nagahama,samp_store_temp,-20
20210309T0110-KUM-Nagahama,samp_store_sol,RNAlater
20210309T0110-KUM-Nagahama-NC,samp_name,20210309T0110-KUM-Nagahama-NC
20210309T0110-KUM-Nagahama-NC,project_name,ANEMONE 2020KibanS
20210309T0110-KUM-Nagahama-NC,correspondence,Reiji Masuda
20210309T0110-KUM-Nagahama-NC,samp_taxon_id,blank sample
20210309T0110-KUM-Nagahama-NC,samp_collec_device,bucket
20210309T0110-KUM-Nagahama-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20210309T0110-KUM-Nagahama-NC,collection_date,2021-03-09T10:10:00+09:00
20210309T0110-KUM-Nagahama-NC,collection_date_local,2021-03-09T10:10:00+09:00
20210309T0110-KUM-Nagahama-NC,collection_date_utc,2021-03-09T01:10:00Z
